browser,city,datetime,ip,method,module
safari,龙县,2019-05-29 11:40:32,169.201.129.49,option,项目列表
ie,东莞县,2019-05-24 20:19:01,192.31.204.69,post,主页
ie,玉英县,2019-05-21 10:05:00,192.0.10.129,put,任务详情
chrome,玉英县,2019-05-22 02:17:25,192.53.2.210,put,项目详情
safari,利县,2019-05-20 11:06:34,169.169.36.164,post,个人信息
chrome,玉英县,2019-05-25 12:01:35,203.0.112.147,get,个人信息
ie,龙县,2019-05-28 03:22:50,169.255.215.157,post,个人信息
ie,华县,2019-05-20 13:37:02,203.98.157.202,post,任务列表
firefox,东莞县,2019-05-26 14:26:18,200.65.59.250,delete,任务详情
chrome,建军县,2019-05-22 08:00:30,192.88.156.255,put,个人信息
firefox,华市,2019-05-24 12:11:11,169.192.168.56,delete,主页
ie,龙县,2019-05-22 14:36:56,192.31.216.190,option,项目列表
chrome,汕尾县,2019-05-24 11:46:42,192.94.13.134,post,个人信息
chrome,南京市,2019-05-24 21:10:22,192.197.89.19,put,主页
chrome,玉英县,2019-05-22 03:30:18,192.0.11.58,put,任务列表
safari,想县,2019-05-21 18:19:09,169.169.36.164,get,个人信息
ie,北京县,2019-05-23 21:48:01,121.106.8.72,get,主页
chrome,南京市,2019-05-24 07:04:04,192.52.192.137,get,任务详情
chrome,宜都市,2019-05-25 18:25:37,203.0.112.147,put,项目列表
ie,南京市,2019-05-21 04:25:39,192.174.91.31,get,任务列表
firefox,玉英县,2019-05-29 14:37:30,198.51.101.164,post,任务列表
ie,龙县,2019-05-23 17:12:42,192.175.58.238,delete,任务详情
safari,刚市,2019-05-28 00:48:38,198.50.60.244,option,任务列表
firefox,华县,2019-05-26 00:50:41,192.88.66.73,put,个人信息
firefox,巢湖县,2019-05-27 05:16:17,198.51.98.171,get,任务详情
ie,汕尾县,2019-05-29 05:37:23,202.112.176.9,get,任务列表
chrome,南京市,2019-05-24 08:19:34,203.0.76.165,get,主页
chrome,天津市,2019-05-21 02:28:13,192.172.74.3,put,项目详情
ie,建军县,2019-05-28 00:28:17,192.52.143.138,option,项目列表
firefox,潜江县,2019-05-27 08:35:05,175.83.83.87,post,主页
safari,龙县,2019-05-24 13:10:23,57.126.171.51,option,个人信息
ie,颖市,2019-05-28 06:31:58,203.0.76.165,put,个人信息
ie,汕尾县,2019-05-20 19:22:19,192.56.204.58,put,个人信息
firefox,北京县,2019-05-26 19:44:35,192.197.89.19,delete,任务列表
firefox,倩市,2019-05-20 13:35:39,4.248.225.66,put,项目详情
chrome,建军县,2019-05-28 16:16:00,57.126.171.51,post,任务详情
firefox,伟县,2019-05-20 00:30:47,203.0.59.155,option,项目列表
ie,东莞县,2019-05-27 11:25:05,192.0.53.46,delete,项目详情
firefox,乌鲁木齐县,2019-05-24 17:09:56,192.88.57.235,delete,任务详情
chrome,潜江县,2019-05-24 21:36:46,197.154.176.98,post,主页
firefox,倩市,2019-05-23 06:54:22,203.6.167.148,get,项目详情
ie,华市,2019-05-29 16:58:23,192.54.169.39,post,个人信息
safari,颖市,2019-05-28 02:20:48,200.238.69.190,delete,主页
firefox,龙县,2019-05-23 19:57:48,203.0.76.165,option,任务详情
chrome,龙县,2019-05-21 04:35:51,203.0.112.147,put,主页
chrome,建军县,2019-05-22 19:47:53,203.0.84.137,option,任务列表
firefox,龙县,2019-05-28 02:38:13,198.51.101.90,post,个人信息
safari,宜都市,2019-05-28 06:48:54,192.174.91.31,put,项目列表
ie,玉英县,2019-05-20 17:53:18,192.88.156.255,post,项目列表
chrome,华县,2019-05-20 18:25:09,192.167.94.147,option,项目列表
firefox,利县,2019-05-25 11:20:59,192.175.38.219,delete,项目详情
safari,潜江县,2019-05-26 07:54:48,192.88.104.231,post,任务列表
safari,建军县,2019-05-28 18:11:37,192.167.183.73,post,任务详情
safari,想县,2019-05-24 09:00:07,192.31.216.190,option,项目列表
safari,玉英县,2019-05-29 07:25:30,200.65.59.250,option,任务列表
ie,北京县,2019-05-25 21:29:05,192.168.121.59,delete,个人信息
chrome,建军县,2019-05-28 22:01:02,198.51.208.103,post,项目列表
safari,建军县,2019-05-26 14:19:54,169.169.36.164,option,任务列表
firefox,建军县,2019-05-20 06:29:04,192.31.211.99,post,个人信息
firefox,倩市,2019-05-24 19:50:11,216.111.3.86,put,项目列表
ie,乌鲁木齐县,2019-05-27 10:16:05,192.52.199.237,delete,个人信息
firefox,宜都市,2019-05-20 01:17:51,192.88.104.231,put,主页
firefox,潜江县,2019-05-21 20:41:53,192.31.178.28,post,个人信息
chrome,刚市,2019-05-24 16:41:04,200.238.69.190,option,项目详情
safari,建军县,2019-05-22 19:59:11,198.51.98.171,delete,任务列表
ie,倩市,2019-05-21 14:32:32,7.216.233.147,delete,任务列表
safari,倩市,2019-05-28 08:55:16,192.1.229.163,get,项目列表
chrome,利县,2019-05-22 22:17:31,192.52.152.30,option,项目列表
safari,汕尾县,2019-05-24 11:26:57,192.31.216.190,get,个人信息
chrome,宜都市,2019-05-26 18:17:10,197.106.201.98,get,个人信息
chrome,伟县,2019-05-20 15:25:10,192.54.169.39,put,项目详情
ie,想县,2019-05-21 21:19:06,198.51.98.171,get,个人信息
chrome,倩市,2019-05-29 02:08:06,192.57.46.44,delete,任务列表
safari,利县,2019-05-23 09:19:25,192.57.46.44,delete,个人信息
firefox,建军县,2019-05-28 19:53:20,212.5.96.172,get,主页
chrome,龙县,2019-05-29 18:58:28,192.56.204.58,option,项目详情
safari,北京县,2019-05-24 03:32:12,200.238.69.190,option,任务列表
safari,利县,2019-05-26 21:58:15,192.175.75.191,get,主页
chrome,天津市,2019-05-23 14:48:48,192.175.51.205,put,任务详情
firefox,想县,2019-05-21 04:57:45,203.98.157.202,get,主页
safari,龙县,2019-05-24 15:54:37,198.51.101.90,put,任务列表
safari,颖市,2019-05-27 12:18:28,192.0.86.164,post,项目列表
safari,华市,2019-05-26 01:44:59,206.107.49.25,option,项目列表
firefox,伟县,2019-05-22 22:16:09,192.175.13.165,post,任务详情
safari,乌鲁木齐县,2019-05-24 18:56:44,198.50.60.244,get,项目列表
safari,华市,2019-05-27 21:38:18,192.88.127.141,put,任务列表
safari,东莞县,2019-05-25 03:30:18,4.254.229.140,option,任务详情
firefox,潜江县,2019-05-28 08:22:25,121.106.8.72,put,项目详情
safari,刚市,2019-05-23 20:50:59,55.128.250.95,put,个人信息
firefox,乌鲁木齐县,2019-05-27 17:49:51,192.1.229.163,option,项目详情
safari,东莞县,2019-05-24 00:31:41,198.51.108.180,put,个人信息
ie,汕尾县,2019-05-21 19:25:30,192.83.9.215,post,任务列表
ie,刚市,2019-05-21 15:35:11,121.106.8.72,post,任务列表
safari,华市,2019-05-27 05:21:01,169.192.168.56,get,个人信息
ie,东莞县,2019-05-28 19:52:37,169.169.36.164,delete,项目详情
safari,巢湖县,2019-05-26 07:30:10,192.83.9.215,post,项目列表
firefox,天津市,2019-05-28 23:53:24,198.51.98.171,post,个人信息
firefox,巢湖县,2019-05-28 09:22:10,192.91.20.221,post,项目列表
ie,想县,2019-05-22 10:19:53,198.50.60.244,delete,任务详情
ie,颖市,2019-05-23 09:01:28,216.111.3.86,get,主页
safari,刚市,2019-05-21 00:33:15,175.83.83.87,option,任务详情
safari,北京县,2019-05-26 06:03:23,198.51.232.199,post,任务详情
chrome,建军县,2019-05-22 00:55:53,197.154.176.98,get,任务列表
chrome,倩市,2019-05-21 18:00:10,192.91.130.219,option,个人信息
safari,天津市,2019-05-29 09:36:10,192.31.216.190,put,主页
safari,东莞县,2019-05-21 19:25:32,200.238.69.190,post,项目详情
ie,龙县,2019-05-20 08:39:21,192.52.192.218,put,任务详情
ie,东莞县,2019-05-26 01:19:20,192.88.156.255,get,个人信息
safari,巢湖县,2019-05-23 11:22:44,192.88.104.231,get,项目详情
safari,建军县,2019-05-25 00:43:45,192.52.172.81,put,项目列表
ie,颖市,2019-05-24 07:26:10,192.49.28.87,option,任务列表
safari,刚市,2019-05-22 02:56:35,200.65.59.250,get,项目列表
safari,巢湖县,2019-05-29 18:48:18,192.52.199.237,post,主页
firefox,东莞县,2019-05-22 03:14:50,192.57.46.44,option,项目详情
chrome,玉英县,2019-05-28 05:37:08,197.106.201.98,get,任务详情
safari,华市,2019-05-26 23:22:41,55.128.250.95,delete,主页
safari,北京县,2019-05-29 14:32:13,192.88.156.255,post,项目详情
ie,天津市,2019-05-28 05:18:28,4.248.225.66,delete,个人信息
firefox,伟县,2019-05-25 17:53:47,203.23.202.51,get,任务详情
firefox,颖市,2019-05-25 14:36:15,192.175.13.165,delete,任务列表
firefox,北京县,2019-05-25 05:51:57,192.167.94.147,put,个人信息
safari,宜都市,2019-05-21 14:32:23,192.172.74.3,post,个人信息
ie,东莞县,2019-05-28 08:29:26,192.168.121.59,get,项目详情
safari,华市,2019-05-25 17:53:45,192.174.87.217,delete,个人信息
chrome,宜都市,2019-05-19 22:12:53,192.88.156.255,delete,任务详情
firefox,倩市,2019-05-29 14:06:57,192.88.127.141,put,任务详情
chrome,刚市,2019-05-21 16:56:24,198.51.101.164,delete,项目详情
firefox,刚市,2019-05-28 10:29:47,57.126.171.51,option,任务详情
chrome,伟县,2019-05-26 12:52:21,192.175.169.242,option,项目详情
chrome,南京市,2019-05-29 06:17:55,192.52.201.75,post,项目列表
chrome,东莞县,2019-05-28 09:30:02,192.175.75.191,option,个人信息
chrome,华县,2019-05-24 03:16:57,192.52.199.237,post,项目详情
ie,伟县,2019-05-20 06:54:00,192.174.87.217,delete,任务详情
ie,倩市,2019-05-25 00:46:10,198.51.108.180,get,项目详情
chrome,玉英县,2019-05-28 02:36:22,192.175.38.219,get,主页
safari,乌鲁木齐县,2019-05-26 00:05:15,169.201.129.49,post,项目详情
firefox,刚市,2019-05-28 03:08:20,192.57.46.44,delete,主页
safari,建军县,2019-05-24 02:48:49,198.50.60.244,option,项目列表
ie,龙县,2019-05-22 04:01:32,57.126.171.51,delete,个人信息
chrome,潜江县,2019-05-27 11:54:23,192.197.89.19,delete,任务列表
firefox,颖市,2019-05-20 21:12:08,121.106.8.72,put,个人信息
firefox,潜江县,2019-05-23 18:26:52,192.0.3.183,delete,任务详情
safari,想县,2019-05-21 06:01:48,203.6.167.148,post,个人信息
safari,南京市,2019-05-27 12:33:10,192.168.121.59,delete,项目详情
chrome,乌鲁木齐县,2019-05-22 22:26:30,192.52.252.250,delete,个人信息
safari,玉英县,2019-05-22 07:30:02,192.6.65.180,post,任务详情
firefox,伟县,2019-05-24 17:58:11,206.107.49.25,get,项目详情
ie,龙县,2019-05-28 20:55:07,192.93.129.42,delete,任务列表
firefox,玉英县,2019-05-20 03:07:34,192.0.11.58,get,主页
safari,乌鲁木齐县,2019-05-21 04:55:05,192.175.51.205,get,任务详情
chrome,宜都市,2019-05-24 11:55:39,203.0.76.165,post,个人信息
ie,华市,2019-05-21 19:16:35,192.0.11.58,delete,任务详情
chrome,东莞县,2019-05-26 15:24:56,192.52.172.81,delete,任务详情
ie,颖市,2019-05-20 11:17:17,203.0.59.155,option,主页
ie,华市,2019-05-23 04:57:28,216.111.3.86,delete,项目详情
safari,倩市,2019-05-21 11:03:27,169.192.168.56,put,任务详情
ie,巢湖县,2019-05-26 20:18:12,169.255.215.157,option,个人信息
firefox,伟县,2019-05-26 18:26:13,192.56.204.58,put,项目列表
firefox,东莞县,2019-05-25 10:18:03,169.201.129.49,post,项目详情
chrome,华市,2019-05-20 05:25:41,192.94.13.134,get,个人信息
chrome,汕尾县,2019-05-25 08:13:25,192.52.143.138,post,任务详情
ie,利县,2019-05-28 01:00:54,192.175.13.165,delete,个人信息
firefox,刚市,2019-05-19 21:22:24,169.192.168.56,post,项目详情
chrome,乌鲁木齐县,2019-05-26 14:58:03,192.0.86.164,get,任务详情
chrome,华市,2019-05-21 11:21:30,192.175.58.238,delete,项目详情
ie,伟县,2019-05-29 08:58:58,192.175.169.242,put,项目详情
safari,华县,2019-05-24 01:25:28,192.0.53.46,put,主页
chrome,汕尾县,2019-05-29 01:29:11,192.175.38.219,option,任务详情
firefox,潜江县,2019-05-28 13:16:39,192.88.156.255,option,个人信息
ie,宜都市,2019-05-25 15:04:55,192.3.52.74,option,任务详情
chrome,天津市,2019-05-27 21:42:43,192.88.96.161,put,任务列表
safari,北京县,2019-05-22 06:50:53,216.111.3.86,post,项目列表
chrome,利县,2019-05-27 13:45:21,203.0.59.155,put,主页
chrome,北京县,2019-05-21 17:34:05,192.167.183.73,delete,项目详情
safari,南京市,2019-05-28 09:43:59,169.169.36.164,get,项目详情
firefox,玉英县,2019-05-22 07:29:12,192.175.58.238,post,项目列表
safari,汕尾县,2019-05-25 12:15:50,192.54.169.39,get,个人信息
firefox,华市,2019-05-22 23:00:16,192.197.89.19,put,任务列表
ie,建军县,2019-05-22 00:52:16,192.88.104.231,post,任务详情
safari,宜都市,2019-05-28 17:36:53,197.154.176.98,get,项目列表
safari,宜都市,2019-05-28 22:26:59,192.83.9.215,post,任务列表
chrome,利县,2019-05-28 02:21:55,192.52.68.139,get,项目详情
safari,华市,2019-05-23 08:11:41,192.0.1.59,get,项目详情
firefox,玉英县,2019-05-21 21:22:34,202.112.176.9,option,主页
safari,华县,2019-05-29 20:43:31,192.167.183.73,post,项目列表
chrome,天津市,2019-05-20 03:35:50,1.228.115.113,post,主页
ie,华县,2019-05-21 08:17:18,192.0.3.183,put,主页
firefox,想县,2019-05-21 20:03:50,192.56.204.58,post,个人信息
firefox,宜都市,2019-05-28 01:58:15,198.50.60.244,post,主页
chrome,颖市,2019-05-28 07:05:23,169.255.140.124,put,任务详情
ie,汕尾县,2019-05-26 01:12:40,192.88.156.255,get,项目详情
chrome,利县,2019-05-22 04:21:07,169.255.140.124,delete,任务详情
chrome,北京县,2019-05-20 05:45:18,192.52.199.237,option,个人信息
firefox,伟县,2019-05-29 11:44:11,192.52.201.75,option,个人信息
safari,龙县,2019-05-24 01:46:40,198.50.75.135,put,项目列表
safari,伟县,2019-05-28 04:54:44,192.52.192.218,option,主页
chrome,汕尾县,2019-05-27 20:17:21,192.175.75.191,put,项目列表
ie,北京县,2019-05-28 19:44:40,192.167.94.147,get,主页
ie,巢湖县,2019-05-20 13:12:31,192.6.65.180,option,个人信息
chrome,玉英县,2019-05-22 20:33:24,192.1.229.163,post,项目详情
chrome,乌鲁木齐县,2019-05-26 13:43:25,192.174.91.31,post,主页
firefox,倩市,2019-05-21 06:35:13,192.3.52.74,delete,项目详情
chrome,华市,2019-05-25 21:41:58,192.52.152.30,post,任务列表
chrome,利县,2019-05-27 06:46:58,198.17.139.74,get,任务详情
firefox,北京县,2019-05-25 18:19:46,192.172.71.27,post,个人信息
chrome,颖市,2019-05-24 06:29:29,192.91.130.219,get,主页
safari,天津市,2019-05-27 08:01:19,200.238.69.190,option,主页
ie,汕尾县,2019-05-29 08:28:54,7.216.233.147,delete,任务列表
safari,伟县,2019-05-27 17:08:43,192.88.156.255,post,个人信息
firefox,南京市,2019-05-20 01:25:29,198.51.108.180,post,个人信息
chrome,颖市,2019-05-22 06:33:59,203.98.157.202,put,项目列表
safari,天津市,2019-05-25 00:47:14,192.49.28.87,delete,主页
ie,利县,2019-05-28 12:06:26,192.52.68.139,option,主页
safari,北京县,2019-05-20 14:47:35,192.175.169.242,put,主页
firefox,想县,2019-05-27 18:47:24,192.197.89.19,post,任务列表
ie,汕尾县,2019-05-20 14:35:38,192.175.13.165,option,项目详情
ie,乌鲁木齐县,2019-05-23 19:27:59,192.31.178.28,option,任务列表
safari,华县,2019-05-25 09:39:39,192.88.127.141,post,个人信息
chrome,刚市,2019-05-23 01:00:52,212.5.96.172,get,任务列表
firefox,乌鲁木齐县,2019-05-21 17:52:37,192.31.204.69,post,任务列表
ie,南京市,2019-05-26 14:04:14,175.83.83.87,put,项目详情
safari,伟县,2019-05-28 15:40:01,192.83.9.215,get,任务列表
chrome,南京市,2019-05-25 21:14:06,192.52.172.81,post,个人信息
firefox,北京县,2019-05-28 14:45:13,192.52.68.139,get,项目列表
firefox,南京市,2019-05-22 07:48:50,212.5.96.172,post,主页
chrome,东莞县,2019-05-26 06:00:57,197.154.176.98,delete,项目详情
ie,潜江县,2019-05-24 05:28:22,1.228.115.113,put,个人信息
safari,建军县,2019-05-28 07:11:21,169.242.249.63,option,任务详情
chrome,利县,2019-05-22 15:48:41,206.107.49.25,get,任务详情
chrome,刚市,2019-05-21 06:12:09,200.238.69.190,put,主页
ie,龙县,2019-05-28 02:44:53,192.52.198.1,get,项目详情
ie,颖市,2019-05-20 07:15:34,198.51.208.103,get,主页
ie,倩市,2019-05-21 19:00:54,121.106.8.72,get,项目详情
safari,倩市,2019-05-21 16:37:39,198.17.139.74,get,项目列表
safari,伟县,2019-05-23 15:25:16,1.228.115.113,option,项目列表
firefox,华县,2019-05-21 09:52:03,203.23.202.51,option,项目详情
ie,刚市,2019-05-23 22:21:11,192.83.9.215,option,任务列表
safari,南京市,2019-05-24 10:31:03,192.175.38.219,delete,任务列表
chrome,想县,2019-05-24 00:12:16,192.31.211.99,post,任务详情
ie,华市,2019-05-21 08:09:51,198.50.75.135,option,主页
safari,刚市,2019-05-21 00:05:29,192.52.252.250,post,主页
firefox,汕尾县,2019-05-23 06:59:40,192.52.68.139,delete,任务列表
firefox,乌鲁木齐县,2019-05-29 10:25:20,192.175.58.238,post,任务详情
firefox,巢湖县,2019-05-24 15:03:36,192.0.3.183,option,主页
safari,利县,2019-05-21 11:19:23,57.126.171.51,get,项目列表
ie,乌鲁木齐县,2019-05-27 03:58:07,203.0.84.137,get,个人信息
chrome,华县,2019-05-29 04:32:22,192.0.53.46,delete,主页
ie,建军县,2019-05-20 09:50:16,212.5.96.172,option,任务详情
ie,龙县,2019-05-25 17:35:57,192.88.166.197,put,主页
ie,倩市,2019-05-26 21:28:27,169.242.249.63,option,项目列表
safari,伟县,2019-05-26 22:57:05,4.248.225.66,get,项目列表
chrome,华县,2019-05-21 00:11:33,192.53.2.210,option,任务列表
chrome,汕尾县,2019-05-23 16:18:21,198.51.108.180,post,项目详情
ie,汕尾县,2019-05-24 00:39:42,169.201.129.49,option,主页
chrome,汕尾县,2019-05-27 11:12:40,57.126.171.51,get,主页
ie,颖市,2019-05-21 02:20:46,192.31.197.204,get,主页
firefox,东莞县,2019-05-20 15:45:53,192.52.143.138,put,主页
chrome,刚市,2019-05-25 06:57:43,192.31.178.28,put,个人信息
safari,乌鲁木齐县,2019-05-29 03:39:28,192.88.156.255,put,任务列表
safari,龙县,2019-05-25 14:59:03,198.51.101.90,post,任务列表
ie,巢湖县,2019-05-26 01:03:49,192.172.71.27,put,任务列表
firefox,潜江县,2019-05-28 19:07:35,192.167.183.73,post,项目列表
ie,乌鲁木齐县,2019-05-25 12:13:21,121.106.8.72,post,项目列表
ie,北京县,2019-05-26 07:08:00,192.52.198.1,get,个人信息
safari,东莞县,2019-05-28 06:05:46,192.0.1.59,post,主页
chrome,天津市,2019-05-19 23:09:12,203.6.167.148,option,项目详情
chrome,刚市,2019-05-21 08:13:29,192.0.1.59,post,任务详情
firefox,颖市,2019-05-20 01:59:48,192.88.166.197,post,个人信息
firefox,想县,2019-05-25 14:45:20,203.0.84.137,delete,项目列表
safari,龙县,2019-05-29 04:35:51,57.126.171.51,get,项目详情
ie,乌鲁木齐县,2019-05-26 13:32:00,192.175.75.191,option,任务列表
safari,宜都市,2019-05-19 21:51:13,192.167.183.73,put,任务详情
firefox,利县,2019-05-25 22:46:27,192.91.20.221,delete,个人信息
chrome,利县,2019-05-21 20:00:52,192.52.198.1,get,个人信息
ie,刚市,2019-05-25 08:26:41,192.31.204.69,put,个人信息
firefox,颖市,2019-05-24 00:57:09,192.52.198.1,get,项目列表
firefox,利县,2019-05-27 21:01:42,192.52.192.137,option,项目列表
firefox,倩市,2019-05-21 23:38:13,192.56.204.58,delete,个人信息
safari,华市,2019-05-25 21:38:45,203.0.59.155,option,任务列表
safari,华县,2019-05-21 00:44:28,192.88.104.231,option,项目列表
safari,天津市,2019-05-26 22:45:10,198.50.75.135,post,项目详情
chrome,建军县,2019-05-29 08:57:02,216.111.3.86,put,任务列表
safari,倩市,2019-05-26 20:13:58,192.52.152.30,option,个人信息
safari,伟县,2019-05-28 02:54:33,198.51.108.180,put,项目详情
